EVA_NR;DS100;IFOPT;NAME;VERKEHR;LAENGE;BREITE;STATUS
8006662;TZI;de:08128:12541;Zimmern(Main-Tauber);RV;9,79051000;49,5953550;
8006663;FZM;de:06634:204507;Zimmersrode;RV;9,22519500;51,0081440;
8006664;NZI;de:09573:5500;Zirndorf;RV;10,9584680;49,4438910;
8006666;NZIK;de:09573:5520;Zirndorf Kneippallee;RV;10,9453030;49,4500290;
8006667;RVLZ;de:08326:6627;Zollhaus(Villingen-Schwenningen);RV;8,50599700;48,0408880;
8006669;RZS;de:08326:6750;Blumberg-Zollhaus;nur DPN;8,55584000;47,8380590;
8006670;MZHP;de:09780:9027;Zollhaus-Petersthal;RV;10,4180380;47,6658250;
8006671;MZO;de:09175:4020;Zorneding;RV;11,8324560;48,0896010;
8006672;RZT;de:06431:3366;Zotzenbach;RV;8,75322000;49,6093670;
8006673;KZU;de:05366:72702;Euskirchen Zuckerfabrik;RV;6,81325600;50,6568700;
8006674;KZ;de:05366:74101;Zülpich;nur DPN;6,66247600;50,6981740;
8006676;TZU;de:08125:1909;Züttlingen;RV;9,32911700;49,2916570;
8006678;RZHN;de:08317:14050;Zusenhofen;nur DPN;8,01846600;48,5447280;
8006679;RZUN;de:08226:4520;Zuzenhausen;RV;8,82143900;49,2973940;
8006680;SZW;de:07320:8065;Zweibrücken Hbf;RV;7,35664300;49,2468050;
8006684;NZWL;de:09276:5025;Zwiesel(Bay);nur DPN;13,2263800;49,0209410;
8006685;NZWU;de:09276:5030;Zwieselau;nur DPN;13,2769370;49,0067600;
8006686;RZW;de:08225:9191;Zwingenberg(Baden);RV;9,04283000;49,4160290;
8006687;FZW;de:06431:4526;Zwingenberg(Bergstr);RV;8,60911900;49,7259020;
8006688;MUSM;de:09184:2010;Unterschleißheim;RV;11,5686280;48,2737000;
8006690;FFGA;de:06412:101;Frankfurt(M)Galluswarte;RV;8,64472000;50,1040300;
8006691;FFTA;de:06412:11;Frankfurt(M)Taunusanlage;RV;8,66886400;50,1135650;
8006692;FHAU;de:06412:1;Frankfurt(M)Hauptwache;RV;8,67894700;50,1139260;
8006696;MNPS;de:09162:1010;München-Neuperlach Süd;RV;11,6451750;48,0886850;
8006698;TSS;de:08111:6052;Stuttgart Schwabstr.;RV;9,15695900;48,7702550;
8006699;TSFS;de:08111:6221;Stuttgart Feuersee;RV;9,16627300;48,7727680;
8006700;TSMI;de:08111:6056;Stuttgart Stadtmitte;RV;9,17292500;48,7762290;
8006704;ALTK;de:01003:58101;Lübeck-Travem. Skandinavienkai;RV;10,8540290;53,9507870;
8006705;ARES;de:02000:80951;Hamburg Reeperbahn;RV;9,95766800;53,5496680;
8006706;AKS;de:02000:80952;Hamburg Königstraße;RV;9,94408800;53,5477960;
8006707;FHMD;de:03152:37762;Hann Münden;RV;9,65827200;51,4125820;
8006709;EDRN;de:05562:3868;Dorsten;RV;6,97050000;51,6582740;
8006710;EBOH;de:05911:5987;Bochum-Hamme;nur DPN;7,20093500;51,4914860;
8006711;EBOW;de:05911:5925;Bochum West;nur DPN;7,21122300;51,4814590;
8006712;EHGW;de:05914:2434;Hagen-Wehringhausen;RV;7,45276700;51,3535830;
8006713;KLMH,KLMI;de:05316:21101;Leverkusen Mitte;FV;6,99166100;51,0315140;
8006714;KSV;de:05122:13790;Solingen Vogelpark;RV;6,99239800;51,1667110;
8006715;RSW;de:08237:1431;Schwarzenberg;RV;8,38385100;48,5986720;
8006717;MVAD;de:09187:90045;Vachendorf;RV;12,3218800;47,8268140;
8006718;KWV;de:05124:11302;Wuppertal-Vohwinkel;RV;7,07159700;51,2342590;
8006719;KWO;de:05124:11602;Wuppertal-Oberbarmen;RV;7,22148300;51,2738390;
8006730;MNM;de:09775:1711;Neu-Ulm;FV;10,0048230;48,3930390;
8006733;RDAI;de:08216:32158;Gaggenau Mercedes-Benz Werk;RV;8,32747600;48,7980380;
8006743;TSNS;de:08111:6080;Stuttgart Neckarpark;RV;9,24159500;48,7921730;
8006745;NSTT;de:09263:99002;Straubing-Ost;RV;12,5922480;48,8764070;
8006749;AHFS;de:02000:42018;Hamburg-Heimfeld;RV;9,96318700;53,4654810;
8006750;ANWS;de:02000:41950;Hamburg Neuwiedenthal;RV;9,87743400;53,4730590;
8007000;RBUS;de:08215:1241;Busenbach;RV;8,45056300;48,9293110;
8007001;RAHS;de:08317:41111;Achern Stadt;nur DPN;8,06770600;48,6257360;
8007002;ROA;de:08317:41310;Oberachern;nur DPN;8,07918500;48,6140500;
8007003;ROAB;de:08317:41311;Oberachern Bindfadenfabrik;nur DPN;8,09326800;48,6034640;
8007004;RKPP;de:08317:13620;Kappelrodeck;nur DPN;8,11609400;48,5934040;
8007005;RFU;de:08317:13753;Furschenbach;nur DPN;8,13517800;48,5797670;
8007006;ROTT;de:08317:13751;Ottenhöfen;nur DPN;8,15104100;48,5668670;
8007007;RETT;de:08215:1231;Ettlingen Stadt;RV;8,40910600;48,9386170;
8007008;RETZ;de:08215:1301;Etzenrot;RV;8,45762300;48,9142090;
8007009;RMX;de:08215:1303;Marxzell;RV;8,44735100;48,8633280;
8007010;RFS;de:08215:1304;Frauenalb-Schielberg;RV;8,44049200;48,8372940;
8007011;RHLB;de:08235:9558;Bad Herrenalb;RV;8,43895700;48,8024280;
8007012;RRBA;de:08215:1402;Reichenbach(b. Ettlingen);RV;8,47955300;48,9204820;
8007013;RLSB;de:08215:1403;Langensteinbach Bahnhof;RV;8,50312000;48,9152560;
8007014;RITB;de:08215:1409;Ittersbach Bahnhof;RV;8,51104500;48,8691540;
8007015;ROTW;de:08317:13752;Ottenhöfen West;nur DPN;8,14263600;48,5678730;
8007044;AENZ;de:02000:83960;Hamburg-Eidelstedt Zentrum;nur DPN;9,90152200;53,6103750;
8007045;ASLS;de:02000:86961;Hamburg-Schnelsen;nur DPN;9,90661600;53,6341240;
8007046;ABWD;de:02000:86960;Hamburg Burgwedel;nur DPN;9,90849600;53,6476140;
8007047;ABNS;de:01056:37968;Bönningstedt;nur DPN;9,91024300;53,6633950;
8007048;AHLH;de:01056:37967;Hasloh;nur DPN;9,91990600;53,6945690;
8007049;AQB;de:01056:37965;Quickborn;nur DPN;9,90475900;53,7311300;
8007050;AELA;de:01056:37964;Ellerau;nur DPN;9,92337400;53,7501440;
8007051;ATAK;de:01060:37963;Tanneneck;nur DPN;9,94329700;53,7553270;
8007052;AUBS;de:01060:37962;Ulzburg Süd;nur DPN;9,97289200;53,7734600;
8007053;AUB;de:01060:37961;Henstedt-Ulzburg;nur DPN;9,98218200;53,7951210;
8007054;AKTK;de:01060:37960;Kaltenkirchen(Holst);nur DPN;9,96682500;53,8344170;
8007055;ANTZ;de:01060:37993;Nützen;nur DPN;9,91674900;53,8636630;
8007056;ALFD;de:01060:37992;Lentföhrden;nur DPN;9,88983500;53,8769090;
8007057;ABSK;de:01060:37991;Bad Bramstedt Kurhaus;nur DPN;9,89046300;53,9040130;
8007058;ABSD;de:01060:37981;Bad Bramstedt;nur DPN;9,89016200;53,9205930;
8007059;AWMD;de:01060:37990;Wiemersdorf;nur DPN;9,91648300;53,9546280;
8007060;AGSA;de:01060:37989;Großenaspe;nur DPN;9,96982900;53,9809740;
8007061;ABOS;de:01060:37988;Boostedt;nur DPN;10,0162000;54,0177380;
8007062;ANM;de:01004:66208;Neumünster Süd AKN;nur DPN;9,98304200;54,0598150;
8007064;AQBD;de:01056:37966;Quickborn Süd;nur DPN;9,90747000;53,7230840;
8007065;ALGM;de:01056:99965;Langenmoor;nur DPN;9,66374600;53,7724410;
8007066;ASPS;de:01056:99964;Sparrieshoop;nur DPN;9,68520700;53,7812940;
8007067;ABHT;de:01056:99963;Bokholt;nur DPN;9,71684300;53,7861070;
8007068;AVSL;de:01056:99962;Voßloch;nur DPN;9,73586800;53,7906020;
8007069;ABMB;de:01056:8007069;Barmstedt Brunnenstr;nur DPN;9,76188800;53,7926190;
8007070;ABMS;de:01056:99960;Barmstedt;nur DPN;9,77200700;53,7929780;
8007071;TSBH;de:08425:2565;Stubersheim;RV;9,92037700;48,5937920;
8007072;TSKS;de:08425:2576;Schalkstetten;RV;9,91133000;48,6117980;
8007073;TWHS;de:08117:519;Waldhausen(b Geislingen);RV;9,90772300;48,6353080;
8007074;TGSS;de:08135:1144;Gussenstadt;RV;9,95762300;48,6399010;
8007075;TGSN;de:08135:1095;Gerstetten;RV;10,0226620;48,6248360;
8007076;EBID;de:07132:90220;Biersdorf(Westerw);nur DPN;7,94362300;50,7499870;
8007077;EDAD;de:07132:90210;Daaden;nur DPN;7,96364200;50,7404690;
8007078;EGNP;de:07132:90159;Alsdorf(Westerw);nur DPN;7,89048600;50,7808900;
8007079;ENDR;de:07132:90233;Niederdreisbach;nur DPN;7,92251100;50,7555160;
8007080;ESCT;de:07132:1597;Schutzbach;nur DPN;7,90387800;50,7584910;
8007101;RZLH;de:08317:11022;Zell(Harmersbach);nur DPN;8,06470600;48,3451000;
8007102;RBCH;de:08317:11027;Birach;nur DPN;8,08036600;48,3495190;
8007103;RUH;de:08317:11051;Unterharmersbach;nur DPN;8,08996600;48,3541390;
8007104;RKBG;de:08317:11061;Kirnbach-Grün;nur DPN;8,10590700;48,3619300;
8007105;ROHD;de:08317:11081;Oberharmersbach Dorf;nur DPN;8,12440700;48,3733080;
8007106;ROHR;de:08317:11071;Oberharmersbach-Riersbach;nur DPN;8,14051200;48,3807890;
8007113;EBDO;de:07132:90219;Biersdorf-Ort(Ww);nur DPN;7,94903600;50,7482730;
8007114;AGNB;de:03357:31090;Gnarrenburg;nur DPN;9,00809900;53,3812360;
8007116;ANDS;de:03356:68599;Nordsode;nur DPN;8,98028800;53,3328370;
8007119;AHTB;de:03356:45681;Hüttenbusch;nur DPN;8,96215400;53,2732960;
8007120;ANSJ;de:03356:65102;Neu St Jürgen;nur DPN;8,95891900;53,2554750;
8007122;AWPW;de:03356:101702;Worpswede;nur DPN;8,91551000;53,2264870;
8007133;RUO;de:08215:31002;Ubstadt Ort;RV;8,62555300;49,1567480;
8007134;RSF;de:08215:31004;Stettfeld(Baden);RV;8,64374000;49,1789060;
8007135;RZE;de:08215:31005;Zeutern Bf;RV;8,67752100;49,1782510;
8007136;RZEO;de:08215:3185;Zeutern Ost;RV;8,70336300;49,1790870;
8007137;ALAL;de:01056:37994;Langeln(Holst);nur DPN;9,86210500;53,7918330;
8007138;RODH;de:08215:31008;Odenheim Bf;RV;8,74638800;49,1790200;
8007140;RUOE;de:08215:32003;Unteröwisheim Bf;RV;8,66898600;49,1463420;
8007141;ROOE;de:08215:32004;Oberöwisheim;RV;8,68623200;49,1400600;
8007142;RMZH;de:08215:32005;Münzesheim;RV;8,71600700;49,1260800;
8007143;RGOM;de:08215:32007;Gochsheim(Baden);RV;8,74469500;49,1094110;
8007144;RBBR;de:08215:32008;Bahnbrücken;RV;8,76485400;49,1194470;
8007145;RMZN;de:08215:32009;Menzingen(Baden);RV;8,77506700;49,1362330;
8007146;RMZO;de:08215:32006;Münzesheim Ost;RV;8,72621500;49,1214920;
8007147;TTRA;de:08415:28808;Trochtelfingen ALB-GOLD;nur DPN;9,24591600;48,3288510;
8007148;AKTKD;de:01060:8007148;Dodenhof;nur DPN;9,93969200;53,8444090;
8007158;FULB;de:06412:2298;Frankfurt-Unterliederbach;nur DPN;8,52802400;50,1079110;
8007159;FLDB;de:06436:2112;Liederbach;nur DPN;8,48646500;50,1185730;
8007160;FKEM;de:06436:4279;Kelkheim-Münster;nur DPN;8,46168700;50,1248740;
8007161;FKE;de:06436:4295;Kelkheim;nur DPN;8,44766300;50,1372840;
8007162;FKHO;de:06436:4280;Kelkheim-Hornau;nur DPN;8,44454000;50,1470200;
8007163;FSNH;de:06434:4218;Schneidhain;nur DPN;8,45214000;50,1727390;
8007164;FKOE;de:06434:4230;Königstein(Taunus);nur DPN;8,46869300;50,1779170;
8007173;REG;de:08215:1120;Eggenstein Bf;RV;8,39794100;49,0756710;
8007174;RLEO;de:08215:1132;Leopoldshafen Leopoldstr.;RV;8,40109900;49,0971930;
8007191;TSFH;de:08119:5804;Schorndorf-Hammerschlag;nur DPN;9,53456600;48,8076050;
8007192;THAU;de:08119:5051;Haubersbronn;nur DPN;9,55007200;48,8243300;
8007193;TMST;de:08119:5790;Miedelsbach-Steinenberg;nur DPN;9,53913000;48,8436200;
8007194;TMIC;de:08119:5791;Michelau(Württ);nur DPN;9,53525600;48,8619130;
8007195;TSLB;de:08119:5792;Schlechtbach;nur DPN;9,52636100;48,8725490;
8007196;TRU;de:08119:5036;Rudersberg;nur DPN;9,53071600;48,8818640;
8007201;RHOS;de:08215:1157;Hochstetten;RV;8,41577000;49,1335710;
8007203;AKTKH;de:01060:37974;Holstentherme;nur DPN;9,94607700;53,8399350;
8007204;AKTKS;de:01060:37975;Kaltenkirchen Süd;nur DPN;9,97306500;53,8235880;
8007222;TSLT;de:08417:30612;Schlatt(Hohenz);nur DPN;9,02520300;48,3435440;
8007223;TJUH;de:08417:30363;Jungingen(Hohenz);nur DPN;9,03812300;48,3261870;
8007224;TKLR;de:08417:30611;Killer;nur DPN;9,06082800;48,3156840;
8007225;THSS;de:08417:30610;Hausen-Starzeln;nur DPN;9,06804700;48,3017440;
8007226;TBLD;de:08417:30132;Burladingen;nur DPN;9,11305700;48,2900550;
8007227;TGSF;de:08417:30267;Gauselfingen;nur DPN;9,16421900;48,2758210;
8007228;TNFH;de:08437:40016;Neufra(Hohenz);nur DPN;9,18665300;48,2460260;
8007229;TGMT;de:08437:48834;Gammertingen;nur DPN;9,21714900;48,2506990;
8007230;THTN;de:08437:40019;Hettingen(Hohenz);nur DPN;9,22929800;48,2173640;
8007231;THMT;de:08437:40015;Hermentingen;nur DPN;9,21746700;48,2008450;
8007232;TVRS;de:08437:40014;Veringenstadt;nur DPN;9,21082200;48,1814120;
8007233;TVRD;de:08437:40013;Veringendorf;nur DPN;9,19910800;48,1602790;
8007234;TJNU;de:08437:40012;Jungnau;nur DPN;9,21366400;48,1391610;
8007235;THFT;de:08437:40011;Hanfertal;nur DPN;9,23565200;48,0997670;
8007273;AWAH;de:01060:37982;Wahlstedt;nur DPN;10,2295750;53,9612230;
8007275;FAZU;de:09671:99147;Alzenau(Unterfr);RV;9,06560300;50,0887160;
8007276;FKAE;de:09671:99145;Kälberau;RV;9,09144500;50,0909110;
8007277;FMIC;de:09671:1361;Michelbach(Unterfr);RV;9,10449600;50,0998140;
8007278;FNIH;de:09671:99144;Niedersteinbach;RV;9,14856200;50,0865960;
8007279;FMOE;de:09671:99143;Mömbris-Mensengesäß;RV;9,16621800;50,0703090;
8007280;FSBN;de:09671:99142;Schimborn;RV;9,18681100;50,0577640;
8007281;FKHN;de:09671:99141;Königshofen(Kahl);RV;9,20598600;50,0588470;
8007282;FBLK;de:09671:1374;Blankenbach;RV;9,23006400;50,0652060;
8007283;FSK;de:09671:99140;Schöllkrippen;RV;9,24421400;50,0858390;
8007284;RROP;de:08316:6676;Riegel am Kaiserstuhl Ort;nur DPN;7,74994300;48,1540550;
8007285;REN;de:08316:6688;Endingen am Kaiserstuhl;nur DPN;7,70191800;48,1442500;
8007286;RKHS;de:08316:6671;Königschaffhausen;nur DPN;7,65806900;48,1371900;
8007287;RSAS;de:08316:6672;Sasbach am Kaiserstuhl;nur DPN;7,62034500;48,1387490;
8007288;RJ;de:08316:6673;Jechtingen;nur DPN;7,61062400;48,1198440;
8007289;RBBN;de:08315:6674;Burkheim-Bischoffingen;nur DPN;7,61176600;48,1040060;
8007290;ROBL;de:08315:6703;Oberrotweil;nur DPN;7,62089900;48,0898420;
8007291;RAK;de:08315:6691;Achkarren;nur DPN;7,60787000;48,0600880;
8007293;RBAL;de:08316:6687;Bahlingen am Kaiserstuhl;nur DPN;7,74151600;48,1244940;
8007294;RNIM;de:08316:509;Nimburg(Baden);nur DPN;7,76007900;48,1055340;
8007295;RE;de:08315:6662;Eichstetten am Kaiserstuhl;nur DPN;7,74802100;48,0929010;
8007296;RBTZ;de:08315:6658;Bötzingen;nur DPN;7,72161600;48,0701740;
8007297;RBTU;de:08315:6710;Bötzingen Mühle;nur DPN;7,72793100;48,0755520;
8007299;RRP;de:08316:5290;Riegel-Malterd.NE;nur DPN;7,77072800;48,1520210;
8007310;RBAR;de:08316:6715;Bahlingen Riedlen;nur DPN;7,74777600;48,1180190;
8007325;TMCG;de:08118:5632;Münchingen;nur DPN;9,09621800;48,8552360;
8007326;TSBD;de:08118:5795;Schwieberdingen;nur DPN;9,07139600;48,8705790;
8007327;THMG;de:08118:4527;Hemmingen;nur DPN;9,03169600;48,8677830;
8007330;RBKO;de:08315:6502;Bad Krozingen Ost;nur DPN;7,70979000;47,9171400;
8007331;ROK;de:08315:6723;Oberkrozingen;nur DPN;7,71588400;47,9105410;
8007332;RSTF;de:08315:6526;Staufen;nur DPN;7,72834300;47,8850270;
8007333;RSTS;de:08315:6529;Staufen Süd;nur DPN;7,72968100;47,8776350;
8007334;REZB;de:08315:6528;Etzenbach;nur DPN;7,74888900;47,8667700;
8007335;RDB;de:08315:6527;Dietzelbach;nur DPN;7,76338200;47,8593730;
8007336;RHOF;de:08315:6714;Hof(Münstertal);nur DPN;7,77265400;47,8571220;
8007337;RUM;de:08315:6523;Münstertal(Schwarzwald);nur DPN;7,78195100;47,8549150;
8007338;NZLT;de:09372:1728;Zellerthal;nur DPN;12,8651430;49,1749340;
8007339;NGFW;de:09372:1606;Grafenwiesen;nur DPN;12,8778250;49,2026350;
8007341;NWAS;de:09372:1658;Watzelsteg;nur DPN;12,8998470;49,2069390;
8007342;NHWN;de:09372:1655;Hohenwarth;nur DPN;12,9431610;49,2053890;
8007343;NARR;de:09372:1054;Arrach;nur DPN;13,0028040;49,1953640;
8007344;NFHB;de:09372:1815;Frahelsbruck;nur DPN;13,0274540;49,1911450;
8007345;NLAM;de:09372:1800;Lam;nur DPN;13,0510030;49,1915550;
8007357;SURM;;Urmersbach;RV;7,13185000;50,2559120;
8007434;RNHS;de:08226:2964;Neckarbischofsheim Stadt;RV;8,96368600;49,2960350;
8007435;RNBH;de:08226:2960;Neckarbischofsheim Helmhof;RV;8,99562100;49,2783760;
8007436;RUG;de:08226:2965;Untergimpern;RV;9,01196400;49,2690210;
8007437;ROGI;de:08125:4625;Obergimpern;RV;9,04401900;49,2554040;
8007438;RSGB;de:08125:5617;Siegelsbach;RV;9,08738600;49,2712270;
8007439;RHFH;de:08225:9177;Hüffenhardt;RV;9,08680400;49,2911320;
8007441;RNST;de:08226:3065;Neidenstein;RV;8,89015200;49,3202370;
8007442;RWB;de:08226:3943;Waibstadt;RV;8,91935400;49,3009410;
8007443;RESN;de:08226:710;Eschelbronn;RV;8,86779600;49,3239820;
8007444;RHM;de:08226:1464;Helmstadt(Baden);RV;8,97513000;49,3200890;
8007445;RAG;de:08225:9175;Aglasterhausen;RV;8,99083800;49,3500970;
8007446;TFKH;de:08116:5793;Frickenhausen;nur DPN;9,35801000;48,5953690;
8007447;TLSH;de:08116:4433;Linsenhofen;nur DPN;9,37153100;48,5798670;
8007448;TNEF;de:08116:5794;Neuffen;nur DPN;9,37407900;48,5585560;
8007474;FAZW;de:07331:6936;Alzey West;RV;8,10725500;49,7409780;
8007482;SRAM;de:07335:94373;Miesenbach;RV;7,54837300;49,4563680;
8007625;TRUO;de:08119:7567;Rudersberg-Oberndorf;nur DPN;9,54369900;48,8917220;
8007630;MMRI;de:09182:43209;Moosrain;nur DPN;11,7205500;47,7675740;
8007631;MGMD;de:09182:43193;Gmund(Tegernsee);nur DPN;11,7352960;47,7496420;
8007632;MTE;de:09182:43401;Tegernsee;nur DPN;11,7573940;47,7136890;
8007646;TTRS;de:08327:1717;Trossingen Stadt;nur DPN;8,63154700;48,0740370;
8007768;HNDM;de:03452:67927;Norddeich Mole;FV;7,15880600;53,6243150;
8007769;ADM;de:01054:18719;Dagebüll Mole;nur DPN;8,69098900;54,7299090;
8007790;ANSW;de:01004:66202;Neumünster Stadtwald;nur DPN;9,96286300;54,0834300;
8007800;ABV;de:03357:14519;Bremervörde;nur DPN;9,14025100;53,4829540;
8007801;KJB;de:05358:4138;Jülich-Broich;nur DPN;6,34210400;50,9472370;
8007802;KJND;de:05358:4136;Jülich-Nord;nur DPN;6,36658700;50,9288990;
8007803;KLIN;de:05358:4592;Linnich Bhf;nur DPN;6,27614100;50,9826790;
8007804;AFF;de:03352:28359;Frelsdorf;nur DPN;8,90128300;53,5013050;
8007805;AGTH;de:03352:29720;Geestenseth;nur DPN;8,85837300;53,5067320;
8007806;KLIT;de:05358:4654;Linnich-Tetz;nur DPN;6,32288200;50,9642150;
8007807;AHWA;de:03357:40581;Heinschenwalde;nur DPN;8,97291300;53,4987280;
8007808;AHOF;de:03357:41857;Hesedorf;nur DPN;9,19504800;53,4727150;
8007809;AMS;de:03359:50461;Mulsum-Essel;nur DPN;9,30707300;53,4987450;
8007810;AOE;de:03357:70250;Oerel;nur DPN;9,03247000;53,4941560;
8007811;ASLL;de:03352:84140;Sellstedt;nur DPN;8,72305700;53,5155290;
8007812;AWHD;de:03352:96819;Wehdel;nur DPN;8,80654900;53,5123640;
8007814;KJSE;de:05358:4253;Jülich-Selgersdorf;nur DPN;6,40829000;50,8902290;
8007815;KJSU;de:05358:4217;Jülich Forschungszentrum;nur DPN;6,39224400;50,8985940;
8007816;KNKR;de:05358:5003;Krauthausen;nur DPN;6,42327000;50,8786620;
8007817;KHUS;de:05358:4995;Huchem-Stammeln;nur DPN;6,45337000;50,8525190;
8007818;KDNS;de:05358:2251;Düren Annakirmesplatz;nur DPN;6,47425900;50,7962370;
8007819;KLED;de:05358:2493;Düren-Lendersdorf;nur DPN;6,49047000;50,7748330;
8007820;KKUZ;de:05358:4445;Kreuzau Bahnhof;nur DPN;6,48840900;50,7507500;
8007821;KUD;de:05358:4487;Üdingen;nur DPN;6,48143700;50,7281090;
8007822;KUM;de:05358:4493;Untermaubach-Schlagstein;nur DPN;6,46044800;50,7268530;
8007823;KOM;de:05358:4463;Obermaubach;nur DPN;6,44696700;50,7139860;
8007824;KZE;de:05358:4919;Zerkall;nur DPN;6,45393200;50,6924390;
8007825;KNID;de:05358:4911;Nideggen-Brück;nur DPN;6,46578000;50,6897540;
8007826;KAB;de:05358:4897;Abenden;nur DPN;6,47645900;50,6710850;
8007827;KBLE;de:05358:3385;Blens;nur DPN;6,48644200;50,6602490;
8007828;KHAD;de:05358:3399;Hausen (b Düren);nur DPN;6,49121200;50,6525760;
8007829;KHE;de:05358:3409;Heimbach (Eifel);nur DPN;6,47350000;50,6365150;
8007830;KKUZE;de:05358:4441;Kreuzau-Eifelstraße;nur DPN;6,49194000;50,7427980;
8007831;AAPS;de:03359:51964;Apensen;nur DPN;9,61234500;53,4416670;
8007832;KDNR;de:05358:2509;Düren Renkerstraße;nur DPN;6,48949300;50,7702760;
8007833;KKBR;de:05358:2341;Düren-Kuhbrücke;nur DPN;6,48675200;50,7833120;
8007834;KTUM;de:05358:2541;Niederau-Tuchmühle;nur DPN;6,48800900;50,7640710;
8007835;KSHS;de:05358:5031;Selhausen;nur DPN;6,43935600;50,8656950;
8007836;KDNG;de:05358:2427;Düren Im Großen Tal;nur DPN;6,47431000;50,8330200;
8007840;ABAT;de:03359:51977;Bargstedt;nur DPN;9,44627600;53,4575440;
8007841;AAE;de:03359:51976;Brest-Aspe;nur DPN;9,38234200;53,4605870;
8007843;AHFD;de:03359:51978;Harsefeld;nur DPN;9,49865700;53,4500620;
8007844;AKTH;de:03359:51975;Kutenholz;nur DPN;9,30996100;53,4703790;
8007845;ARWD;de:03359:51979;Ruschwedel;nur DPN;9,56004600;53,4462160;
8007847;FHS;de:06434:6304;Hausen(Taunus);nur DPN;8,50724400;50,3077490;
8007848;FHUN;de:06434:6307;Hundstadt;nur DPN;8,46906300;50,3709080;
8007849;FKP;de:06434:6398;Köppern;nur DPN;8,64692100;50,2696150;
8007850;FNAP;de:06434:6303;Neu-Anspach;nur DPN;8,51473000;50,3009620;
8007851;FSB;de:06434:6301;Saalburg(Taunus);nur DPN;8,58649200;50,2836090;
8007852;FUSI;de:06434:6305;Usingen;nur DPN;8,52725400;50,3309230;
8007853;FWEH;de:06434:6302;Wehrheim;nur DPN;8,56703000;50,2963480;
8007854;FWL;de:06434:6306;Wilhelmsdorf;nur DPN;8,48080900;50,3501460;
8007855;TKO G;de:08118:7606;Korntal Gymnasium;nur DPN;9,11235300;48,8310570;
8007856;NWDM;de:09573:5410;Wilhermsdorf Mitte;RV;10,7165470;49,4799900;
8007857;RSAI;de:07334:35005;Schaidt(Pfalz);RV;8,07977600;49,0612380;
8007858;RSFL;de:07337:4617;Steinfeld(Pfalz);RV;8,03936900;49,0446750;
8007859;RKPW;de:07337:4685;Kapsweyer;RV;8,02217700;49,0388780;
8007860;RSHF;de:07337:4626;Schweighofen;RV;7,99922400;49,0326860;
8007861;RGZK;de:08212:1600;Grötzingen Krappmühlenweg;RV;8,51217800;49,0057820;
8007863;RBGBP;de:08215:1601;Berghausen Pfinzbrücke;RV;8,52092000;49,0064670;
8007864;RBGBS;de:08215:1634;Berghausen Am Stadion;RV;8,53601000;49,0024560;
8007866;RSLR;de:08215:1616;Söllingen Reetzstr.;RV;8,54079300;48,9910530;
8007867;TTI;de:08437:44006;Thiergarten(Hohenz);nur DPN;9,09562900;48,0854130;
8007868;SLCJ;de:10044:8007868;Lebach-Jabach;RV;6,89156100;49,4071690;
8007886;SRUB;de:07134:35475;Ruschberg;nur DPN;7,28618500;49,6229090;
8007887;SHBO;de:07134:35415;Heimbach(Nahe)Ort;nur DPN;7,25198200;49,6132120;
8007888;SBH;de:07134:35470;Baumholder;nur DPN;7,33123600;49,6121600;
8007892;HBRN;de:04011:14312;Bremen-Aumund;nur DPN;8,61733800;53,1852260;
8007893;HBKM;de:03356:14006;Klinikum Bremen-Nord/Beckedorf;nur DPN;8,59520600;53,1852540;
8007894;HBRB;de:04011:14313;Bremen-Blumenthal;nur DPN;8,58118000;53,1836350;
8007895;HBMU;de:04011:14086;Bremen Mühlenstraße;nur DPN;8,57134000;53,1852100;
8007896;HBKO;de:04011:14016;Bremen Kreinsloger;nur DPN;8,55784600;53,1887820;
8007897;HBTU;de:04011:14240;Bremen Turnerstraße;nur DPN;8,54540300;53,1932370;
8007898;HBRF;de:04011:14316;Bremen-Farge;nur DPN;8,51660200;53,2052000;
8010001;DAD;de:14523:553;Adorf(Vogtl);RV;12,2607890;50,3239260;
8010003;LA;de:16077:8010003;Altenburg;RV;12,4440190;50,9966480;
8010004;WA;de:12073:900340004;Angermünde;FV;13,9963610;53,0152210;
8010005;DAB;de:14521:50005;Annaberg-Buchholz Süd;RV;12,9974040;50,5558860;
8010006;DAF;de:14625:6770;Arnsdorf(Dresden);nur DPN;13,9822120;51,0928070;
8010007;UA;de:16070:8010007;Arnstadt Hbf;RV;10,9482620;50,8419390;
8010008;LACF;de:14713:8010008;Leipzig Anger-Crottendorf;RV;12,4194670;51,3345340;
8010009;LAL;de:15089:8010009;Aschersleben;RV;11,4656890;51,7571220;
8010010;DAU;de:14521:40085;Aue(Sachs);RV;12,6985180;50,5916820;
8010011;DAUO;de:14523:309;Auerbach(V) ob Bf;nur DPN;12,3820540;50,5191360;
8010012;DAUU;de:14523:1102;Auerbach(V) unt Bf;nur DPN;12,3914210;50,5117220;
8010013;LBB;de:15089:8010013;Baalberge;RV;11,7846820;51,7630480;
8010014;UBL;de:16073:8010014;Bad Blankenburg(Thüringerw);nur DPN;11,2754980;50,6826480;
8010016;WDO;de:13072:2028;Bad Doberan;RV;11,9053350;54,1000040;
8010017;WFW;de:12064:900321025;Bad Freienwalde;nur DPN;14,0357510;52,7899330;
8010018;WK;de:13074:5118;Bad Kleinen;FV;11,4669250;53,7669740;
